nSeq,I1,I2,O1,O2,A1,A2,A3,A4,A5,A6
9,0,0,0,0,852,543,0,0,0,0
10,0,0,0,0,861,543,0,0,0,0
11,0,0,0,0,848,547,0,0,0,0
12,0,0,0,0,804,555,1,0,0,0
13,0,0,0,0,753,564,0,0,0,0
14,0,0,0,0,708,554,0,0,0,0
15,0,0,0,0,653,547,0,0,0,0
0,0,0,0,0,581,548,0,0,0,0
1,0,0,0,0,533,546,0,0,0,0
2,0,0,0,0,488,534,0,0,0,0
3,0,0,0,0,439,533,0,0,0,0
4,0,0,0,0,406,531,0,0,0,0
5,0,0,0,0,392,521,0,0,0,0
6,0,0,0,0,380,513,0,0,0,0
7,0,0,0,0,356,524,0,0,0,0
8,0,0,0,0,360,519,0,0,0,0
9,0,0,0,0,365,514,0,0,0,0
10,0,0,0,0,358,518,0,0,0,0
11,0,0,0,0,365,522,0,0,0,0
12,0,0,0,0,383,512,0,0,0,0
13,0,0,0,0,399,508,0,0,0,0
14,0,0,0,0,412,510,0,0,0,0
15,0,0,0,0,417,519,0,0,0,0
0,0,0,0,0,444,516,0,0,0,0
1,0,0,0,0,470,511,0,0,0,0
2,0,0,0,0,478,508,0,0,0,0
3,0,0,0,0,488,518,0,0,0,0
4,0,0,0,0,509,507,0,0,0,0
5,0,0,0,0,520,505,0,0,0,0
6,0,0,0,0,510,509,0,0,0,0
7,0,0,0,0,508,515,0,0,0,0
8,0,0,0,0,515,505,0,0,0,0
9,0,0,0,0,514,501,0,0,0,0
10,0,0,0,0,502,498,0,0,0,0
11,0,0,0,0,479,508,0,0,0,0
12,0,0,0,0,475,498,0,0,0,0
13,0,0,0,0,468,480,0,0,0,0
14,0,0,0,0,445,476,0,0,0,0
15,0,0,0,0,438,472,0,0,0,0
0,0,0,0,0,438,474,0,0,0,0
1,0,0,0,0,429,489,0,0,0,0
2,0,0,0,0,414,499,0,0,0,0
3,0,0,0,0,422,509,0,0,0,0
4,0,0,0,0,425,515,0,0,0,0
5,0,0,0,0,414,524,1,0,0,0
6,0,0,0,0,416,525,0,0,0,0
7,0,0,0,0,430,516,0,0,0,0
8,0,0,0,0,439,509,0,0,0,0
9,0,0,0,0,427,518,0,0,0,0
10,0,0,0,0,438,515,0,0,0,0
11,0,0,0,0,452,494,0,0,0,0
12,0,0,0,0,462,409,0,0,0,0
13,0,0,0,0,454,172,0,0,0,0
14,0,0,0,0,462,1,0,0,0,0
15,0,0,0,0,473,424,0,0,0,0
0,0,0,0,0,472,939,2,0,0,0
1,0,0,0,0,474,820,1,0,0,0
2,0,0,0,0,472,682,1,0,0,0
3,0,0,0,0,455,582,0,0,0,0
4,0,0,0,0,462,530,0,0,0,0
5,0,0,0,0,467,514,0,0,0,0
6,0,0,0,0,461,503,0,0,0,0
7,0,0,0,0,458,504,0,0,0,0
8,0,0,0,0,467,487,0,0,0,0
9,0,0,0,0,471,481,0,0,0,0
10,0,0,0,0,456,488,0,0,0,0
11,0,0,0,0,466,488,0,0,0,0
12,0,0,0,0,471,480,0,0,0,0
13,0,0,0,0,461,484,0,0,0,0
14,0,0,0,0,458,486,0,0,0,0
15,0,0,0,0,466,479,0,0,0,0
0,0,0,0,0,468,472,0,0,0,0
1,0,0,0,0,452,481,0,0,0,0
2,0,0,0,0,462,476,0,0,0,0
3,0,0,0,0,487,472,0,0,0,0
4,0,0,0,0,515,472,0,0,0,0
5,0,0,0,0,555,481,0,0,0,0
6,0,0,0,0,630,482,0,0,0,0
7,0,0,0,0,705,491,0,0,0,0
8,0,0,0,0,762,506,0,0,0,0
9,0,0,0,0,814,523,0,0,0,0
10,0,0,0,0,864,525,0,0,0,0
11,0,0,0,0,894,526,0,0,0,0
12,0,0,0,0,891,531,0,0,0,0
13,0,0,0,0,863,551,0,0,0,0
14,0,0,0,0,837,553,0,0,0,0
15,0,0,0,0,793,554,0,0,0,0
0,0,0,0,0,724,559,1,0,0,0
1,0,0,0,0,670,558,0,0,0,0
2,0,0,0,0,614,546,0,0,0,0
3,0,0,0,0,553,546,0,0,0,0
4,0,0,0,0,504,538,0,0,0,0
5,0,0,0,0,447,545,1,0,0,0
6,0,0,0,0,415,541,0,0,0,0
7,0,0,0,0,405,531,0,0,0,0
8,0,0,0,0,396,520,0,0,0,0
9,0,0,0,0,387,521,0,0,0,0
10,0,0,0,0,371,528,0,0,0,0
11,0,0,0,0,383,527,0,0,0,0
12,0,0,0,0,387,523,1,0,0,0
13,0,0,0,0,396,526,0,0,0,0
14,0,0,0,0,414,518,0,0,0,0
15,0,0,0,0,424,515,0,0,0,0
0,0,0,0,0,426,519,0,0,0,0
1,0,0,0,0,448,516,0,0,0,0
2,0,0,0,0,463,510,0,0,0,0
3,0,0,0,0,461,518,0,0,0,0
4,0,0,0,0,474,520,0,0,0,0
5,0,0,0,0,491,515,0,0,0,0
6,0,0,0,0,495,510,0,0,0,0
7,0,0,0,0,489,519,0,0,0,0
8,0,0,0,0,500,511,0,0,0,0
9,0,0,0,0,503,506,0,0,0,0
10,0,0,0,0,489,510,0,0,0,0
11,0,0,0,0,490,513,0,0,0,0
12,0,0,0,0,492,505,0,0,0,0
13,0,0,0,0,480,509,0,0,0,0
14,0,0,0,0,466,518,0,0,0,0
15,0,0,0,0,468,510,0,0,0,0
0,0,0,0,0,464,502,0,0,0,0
1,0,0,0,0,441,510,0,0,0,0
2,0,0,0,0,443,505,0,0,0,0
3,0,0,0,0,444,482,0,0,0,0
4,0,0,0,0,433,476,0,0,0,0
5,0,0,0,0,420,480,0,0,0,0
6,0,0,0,0,427,486,0,0,0,0
7,0,0,0,0,430,498,0,0,0,0
8,0,0,0,0,419,503,0,0,0,0
9,0,0,0,0,423,515,0,0,0,0
10,0,0,0,0,430,523,0,0,0,0
11,0,0,0,0,430,524,0,0,0,0
12,0,0,0,0,427,519,0,0,0,0
13,0,0,0,0,432,525,0,0,0,0
14,0,0,0,0,430,520,0,0,0,0
15,0,0,0,0,435,526,0,0,0,0
0,0,0,0,0,451,513,0,0,0,0
1,0,0,0,0,459,497,0,0,0,0
2,0,0,0,0,455,418,0,0,0,0
3,0,0,0,0,471,173,0,0,0,0
4,0,0,0,0,479,0,0,0,0,0
5,0,0,0,0,469,415,0,0,0,0
6,0,0,0,0,471,947,2,0,0,0
7,0,0,0,0,480,848,1,0,0,0
8,0,0,0,0,478,669,1,0,0,0
9,0,0,0,0,465,577,0,0,0,0
10,0,0,0,0,471,538,0,0,0,0
11,0,0,0,0,478,519,0,0,0,0
12,0,0,0,0,475,507,0,0,0,0
13,0,0,0,0,457,510,0,0,0,0
14,0,0,0,0,463,495,0,0,0,0
15,0,0,0,0,462,487,0,0,0,0
0,0,0,0,0,448,488,0,0,0,0
1,0,0,0,0,439,499,0,0,0,0
2,0,0,0,0,451,487,0,0,0,0
3,0,0,0,0,456,481,0,0,0,0
4,0,0,0,0,447,479,0,0,0,0
5,0,0,0,0,439,489,0,0,0,0
6,0,0,0,0,449,479,0,0,0,0
7,0,0,0,0,447,487,0,0,0,0
8,0,0,0,0,465,479,0,0,0,0
9,0,0,0,0,495,476,0,0,0,0
10,0,0,0,0,525,478,0,0,0,0
11,0,0,0,0,589,485,0,0,0,0
12,0,0,0,0,666,485,0,0,0,0
13,0,0,0,0,736,496,0,0,0,0
14,0,0,0,0,803,502,0,0,0,0
15,0,0,0,0,841,521,0,0,0,0
0,0,0,0,0,883,517,0,0,0,0
1,0,0,0,0,901,521,0,0,0,0
2,0,0,0,0,890,526,0,0,0,0
3,0,0,0,0,853,541,0,0,0,0
4,0,0,0,0,814,549,0,0,0,0
5,0,0,0,0,768,549,0,0,0,0
6,0,0,0,0,707,546,0,0,0,0
7,0,0,0,0,637,555,0,0,0,0
8,0,0,0,0,585,547,0,0,0,0
9,0,0,0,0,539,542,0,0,0,0
10,0,0,0,0,483,538,0,0,0,0
11,0,0,0,0,450,540,0,0,0,0
12,0,0,0,0,435,528,0,0,0,0
13,0,0,0,0,422,523,0,0,0,0
14,0,0,0,0,399,528,0,0,0,0
15,0,0,0,0,405,527,0,0,0,0
0,0,0,0,0,412,518,0,0,0,0
1,0,0,0,0,403,524,1,0,0,0
2,0,0,0,0,405,525,0,0,0,0
3,0,0,0,0,419,519,0,0,0,0
4,0,0,0,0,427,510,0,0,0,0
5,0,0,0,0,421,519,0,0,0,0
6,0,0,0,0,431,519,0,0,0,0
7,0,0,0,0,448,514,0,0,0,0
8,0,0,0,0,454,508,0,0,0,0
9,0,0,0,0,449,521,0,0,0,0
10,0,0,0,0,463,519,0,0,0,0
11,0,0,0,0,480,512,0,0,0,0
12,0,0,0,0,485,504,0,0,0,0
13,0,0,0,0,475,513,0,0,0,0
14,0,0,0,0,477,515,0,0,0,0
15,0,0,0,0,486,509,0,0,0,0
0,0,0,0,0,482,503,0,0,0,0
1,0,0,0,0,466,516,0,0,0,0
2,0,0,0,0,468,514,0,0,0,0
3,0,0,0,0,475,507,0,0,0,0
4,0,0,0,0,468,502,0,0,0,0
5,0,0,0,0,463,502,0,0,0,0
6,0,0,0,0,443,507,0,0,0,0
7,0,0,0,0,434,513,0,0,0,0
8,0,0,0,0,441,501,0,0,0,0
9,0,0,0,0,443,499,0,0,0,0
10,0,0,0,0,428,502,0,0,0,0
11,0,0,0,0,428,507,0,0,0,0
12,0,0,0,0,431,486,0,0,0,0
13,0,0,0,0,428,483,0,0,0,0
14,0,0,0,0,415,487,0,0,0,0
15,0,0,0,0,426,480,0,0,0,0
0,0,0,0,0,432,494,0,0,0,0
1,0,0,0,0,423,508,0,0,0,0
2,0,0,0,0,429,515,0,0,0,0
3,0,0,0,0,442,524,0,0,0,0
4,0,0,0,0,450,521,0,0,0,0
5,0,0,0,0,440,530,0,0,0,0
6,0,0,0,0,447,526,0,0,0,0
7,0,0,0,0,458,519,0,0,0,0
8,0,0,0,0,455,511,0,0,0,0
9,0,0,0,0,449,520,0,0,0,0
10,0,0,0,0,461,504,0,0,0,0
11,0,0,0,0,466,430,0,0,0,0
12,0,0,0,0,459,243,0,0,0,0
13,0,0,0,0,451,12,0,0,0,0
14,0,0,0,0,460,289,0,0,0,0
15,0,0,0,0,462,860,2,0,0,0
0,0,0,0,0,446,864,2,0,0,0
1,0,0,0,0,447,711,1,0,0,0
2,0,0,0,0,453,575,0,0,0,0
3,0,0,0,0,448,535,0,0,0,0
4,0,0,0,0,438,523,0,0,0,0
5,0,0,0,0,444,512,0,0,0,0
6,0,0,0,0,444,498,0,0,0,0
7,0,0,0,0,438,495,0,0,0,0
8,0,0,0,0,435,487,0,0,0,0
9,0,0,0,0,427,487,0,0,0,0
10,0,0,0,0,423,484,0,0,0,0
11,0,0,0,0,415,499,0,0,0,0
12,0,0,0,0,428,493,0,0,0,0
13,0,0,0,0,432,490,0,0,0,0
14,0,0,0,0,443,487,0,0,0,0
15,0,0,0,0,456,478,0,0,0,0
0,0,0,0,0,457,474,0,0,0,0
1,0,0,0,0,460,483,0,0,0,0
2,0,0,0,0,484,483,0,0,0,0
3,0,0,0,0,531,477,0,0,0,0
4,0,0,0,0,589,474,0,0,0,0
5,0,0,0,0,641,492,0,0,0,0
6,0,0,0,0,718,499,0,0,0,0
7,0,0,0,0,792,504,0,0,0,0
8,0,0,0,0,836,508,0,0,0,0
9,0,0,0,0,865,522,0,0,0,0
10,0,0,0,0,888,516,0,0,0,0
11,0,0,0,0,875,524,0,0,0,0
12,0,0,0,0,844,534,0,0,0,0
13,0,0,0,0,807,547,0,0,0,0
14,0,0,0,0,760,540,0,0,0,0
15,0,0,0,0,696,541,0,0,0,0
0,0,0,0,0,622,547,0,0,0,0
1,0,0,0,0,568,543,0,0,0,0
2,0,0,0,0,514,532,0,0,0,0
3,0,0,0,0,451,540,0,0,0,0
4,0,0,0,0,419,535,0,0,0,0
5,0,0,0,0,400,527,0,0,0,0
6,0,0,0,0,382,520,0,0,0,0
7,0,0,0,0,363,527,0,0,0,0
8,0,0,0,0,368,518,0,0,0,0
9,0,0,0,0,372,517,0,0,0,0
10,0,0,0,0,362,520,0,0,0,0
11,0,0,0,0,369,524,0,0,0,0
12,0,0,0,0,388,515,0,0,0,0
13,0,0,0,0,400,512,0,0,0,0
14,0,0,0,0,407,508,0,0,0,0
15,0,0,0,0,411,513,0,0,0,0
0,0,0,0,0,415,521,0,0,0,0
1,0,0,0,0,437,515,0,0,0,0
2,0,0,0,0,451,508,0,0,0,0
3,0,0,0,0,448,514,0,0,0,0
4,0,0,0,0,460,513,0,0,0,0
5,0,0,0,0,473,508,0,0,0,0
6,0,0,0,0,471,506,0,0,0,0
7,0,0,0,0,466,517,0,0,0,0
8,0,0,0,0,473,505,0,0,0,0
9,0,0,0,0,473,508,0,0,0,0
10,0,0,0,0,455,514,0,0,0,0
11,0,0,0,0,459,512,0,0,0,0
12,0,0,0,0,457,503,0,0,0,0
13,0,0,0,0,444,507,0,0,0,0
14,0,0,0,0,428,510,0,0,0,0
15,0,0,0,0,436,506,0,0,0,0
0,0,0,0,0,438,500,0,0,0,0
1,0,0,0,0,420,508,0,0,0,0
2,0,0,0,0,420,508,0,0,0,0
3,0,0,0,0,426,502,0,0,0,0
4,0,0,0,0,422,497,0,0,0,0
5,0,0,0,0,410,507,0,0,0,0
6,0,0,0,0,416,499,0,0,0,0
7,0,0,0,0,419,483,0,0,0,0
8,0,0,0,0,409,479,0,0,0,0
9,0,0,0,0,403,487,0,0,0,0
10,0,0,0,0,418,480,0,0,0,0
11,0,0,0,0,426,496,0,0,0,0
12,0,0,0,0,419,499,0,0,0,0
13,0,0,0,0,421,523,0,0,0,0
14,0,0,0,0,435,526,0,0,0,0
15,0,0,0,0,443,522,0,0,0,0
0,0,0,0,0,435,521,0,0,0,0
1,0,0,0,0,431,529,0,0,0,0
2,0,0,0,0,444,522,0,0,0,0
3,0,0,0,0,459,516,0,0,0,0
4,0,0,0,0,459,507,0,0,0,0
5,0,0,0,0,456,495,0,0,0,0
6,0,0,0,0,443,423,0,0,0,0
7,0,0,0,0,448,194,0,0,0,0
8,0,0,0,0,447,21,0,0,0,0
9,0,0,0,0,452,434,0,0,0,0
10,0,0,0,0,460,931,2,0,0,0
11,0,0,0,0,457,810,1,0,0,0
12,0,0,0,0,447,690,1,0,0,0
13,0,0,0,0,452,576,0,0,0,0
14,0,0,0,0,451,522,0,0,0,0
15,0,0,0,0,434,519,0,0,0,0
0,0,0,0,0,439,505,0,0,0,0
1,0,0,0,0,443,495,0,0,0,0
2,0,0,0,0,430,491,0,0,0,0
3,0,0,0,0,431,492,0,0,0,0
4,0,0,0,0,441,485,0,0,0,0
5,0,0,0,0,445,483,0,0,0,0
6,0,0,0,0,432,485,0,0,0,0
7,0,0,0,0,441,483,0,0,0,0
8,0,0,0,0,448,471,0,0,0,0
9,0,0,0,0,439,474,0,0,0,0
10,0,0,0,0,441,471,0,0,0,0
11,0,0,0,0,456,471,0,0,0,0
12,0,0,0,0,467,464,0,0,0,0
13,0,0,0,0,471,473,0,0,0,0
14,0,0,0,0,503,480,0,0,0,0
15,0,0,0,0,563,474,0,0,0,0
0,0,0,0,0,628,475,0,0,0,0
1,0,0,0,0,682,496,0,0,0,0
2,0,0,0,0,752,503,0,0,0,0
3,0,0,0,0,810,510,0,0,0,0
4,0,0,0,0,842,511,0,0,0,0
5,0,0,0,0,842,528,0,0,0,0
6,0,0,0,0,845,531,0,0,0,0
7,0,0,0,0,825,538,0,0,0,0
8,0,0,0,0,782,543,1,0,0,0
9,0,0,0,0,720,560,0,0,0,0
10,0,0,0,0,670,557,0,0,0,0
11,0,0,0,0,608,554,0,0,0,0
12,0,0,0,0,554,549,0,0,0,0
13,0,0,0,0,509,547,0,0,0,0
14,0,0,0,0,462,539,0,0,0,0
15,0,0,0,0,426,537,0,0,0,0
0,0,0,0,0,392,531,0,0,0,0
1,0,0,0,0,367,542,0,0,0,0
2,0,0,0,0,369,530,0,0,0,0
3,0,0,0,0,373,522,0,0,0,0
4,0,0,0,0,368,520,0,0,0,0
5,0,0,0,0,364,528,0,0,0,0
6,0,0,0,0,378,525,0,0,0,0
7,0,0,0,0,392,523,0,0,0,0
8,0,0,0,0,393,519,0,0,0,0
9,0,0,0,0,398,530,0,0,0,0
10,0,0,0,0,423,518,0,0,0,0
11,0,0,0,0,441,515,0,0,0,0
12,0,0,0,0,442,520,0,0,0,0
13,0,0,0,0,454,525,0,0,0,0
14,0,0,0,0,476,519,0,0,0,0
15,0,0,0,0,489,515,0,0,0,0
0,0,0,0,0,484,519,0,0,0,0
1,0,0,0,0,496,516,0,0,0,0
2,0,0,0,0,504,509,0,0,0,0
3,0,0,0,0,494,515,0,0,0,0
4,0,0,0,0,488,516,0,0,0,0
5,0,0,0,0,492,512,0,0,0,0
6,0,0,0,0,487,504,0,0,0,0
7,0,0,0,0,466,514,0,0,0,0
8,0,0,0,0,459,515,0,0,0,0
9,0,0,0,0,463,507,0,0,0,0
10,0,0,0,0,459,499,0,0,0,0
11,0,0,0,0,449,502,0,0,0,0
12,0,0,0,0,442,496,0,0,0,0
13,0,0,0,0,431,502,0,0,0,0
14,0,0,0,0,416,500,0,0,0,0
15,0,0,0,0,415,496,0,0,0,0
0,0,0,0,0,425,484,0,0,0,0
1,0,0,0,0,432,480,0,0,0,0
2,0,0,0,0,420,485,0,0,0,0
3,0,0,0,0,429,508,0,0,0,0
4,0,0,0,0,444,501,0,0,0,0
5,0,0,0,0,448,511,0,0,0,0
6,0,0,0,0,443,529,0,0,0,0
7,0,0,0,0,456,529,0,0,0,0
8,0,0,0,0,465,521,0,0,0,0
9,0,0,0,0,457,529,0,0,0,0
10,0,0,0,0,463,527,0,0,0,0
11,0,0,0,0,479,519,0,0,0,0
12,0,0,0,0,485,513,0,0,0,0
13,0,0,0,0,476,513,0,0,0,0
14,0,0,0,0,478,443,0,0,0,0
15,0,0,0,0,491,220,0,0,0,0
0,0,0,0,0,494,0,0,0,0,0
1,0,0,0,0,479,358,0,0,0,0
2,0,0,0,0,482,940,2,0,0,0
3,0,0,0,0,487,839,2,0,0,0
4,0,0,0,0,481,704,1,0,0,0
5,0,0,0,0,462,596,0,0,0,0
6,0,0,0,0,465,531,0,0,0,0
7,0,0,0,0,465,513,0,0,0,0
8,0,0,0,0,453,505,0,0,0,0
9,0,0,0,0,448,505,0,0,0,0
10,0,0,0,0,453,496,0,0,0,0
11,0,0,0,0,466,486,0,0,0,0
12,0,0,0,0,468,479,0,0,0,0
13,0,0,0,0,465,480,0,0,0,0
14,0,0,0,0,460,476,0,0,0,0
15,0,0,0,0,449,477,0,0,0,0
0,0,0,0,0,436,482,0,0,0,0
1,0,0,0,0,447,479,0,0,0,0
2,0,0,0,0,451,470,0,0,0,0
3,0,0,0,0,448,470,0,0,0,0
4,0,0,0,0,443,471,0,0,0,0
5,0,0,0,0,451,480,0,0,0,0
6,0,0,0,0,492,472,0,0,0,0
7,0,0,0,0,543,471,0,0,0,0
8,0,0,0,0,591,477,0,0,0,0
9,0,0,0,0,656,498,0,0,0,0
10,0,0,0,0,733,499,0,0,0,0
11,0,0,0,0,792,504,0,0,0,0
12,0,0,0,0,816,518,0,0,0,0
13,0,0,0,0,839,533,0,0,0,0
14,0,0,0,0,849,534,0,0,0,0
15,0,0,0,0,830,544,0,0,0,0
0,0,0,0,0,785,559,1,0,0,0
1,0,0,0,0,749,564,0,0,0,0
2,0,0,0,0,699,562,0,0,0,0
3,0,0,0,0,630,565,0,0,0,0
4,0,0,0,0,578,562,0,0,0,0
5,0,0,0,0,535,553,0,0,0,0
6,0,0,0,0,487,547,0,0,0,0
7,0,0,0,0,448,551,0,0,0,0
8,0,0,0,0,433,539,0,0,0,0
9,0,0,0,0,419,532,0,0,0,0
10,0,0,0,0,396,533,0,0,0,0
11,0,0,0,0,397,531,0,0,0,0
12,0,0,0,0,404,518,0,0,0,0
13,0,0,0,0,404,518,0,0,0,0
14,0,0,0,0,393,524,0,0,0,0
15,0,0,0,0,403,522,0,0,0,0
0,0,0,0,0,411,514,0,0,0,0
1,0,0,0,0,404,524,0,0,0,0
2,0,0,0,0,415,527,0,0,0,0
3,0,0,0,0,428,529,0,0,0,0
4,0,0,0,0,450,518,0,0,0,0
5,0,0,0,0,466,515,0,0,0,0
6,0,0,0,0,472,514,0,0,0,0
7,0,0,0,0,469,521,0,0,0,0
8,0,0,0,0,475,522,0,0,0,0
9,0,0,0,0,487,519,0,0,0,0
10,0,0,0,0,493,520,0,0,0,0
11,0,0,0,0,505,513,0,0,0,0
12,0,0,0,0,508,507,0,0,0,0
13,0,0,0,0,495,512,0,0,0,0
14,0,0,0,0,487,514,0,0,0,0
15,0,0,0,0,487,508,0,0,0,0
0,0,0,0,0,481,502,0,0,0,0
1,0,0,0,0,457,513,0,0,0,0
2,0,0,0,0,455,511,0,0,0,0
3,0,0,0,0,460,504,0,0,0,0
4,0,0,0,0,453,490,0,0,0,0
5,0,0,0,0,437,489,0,0,0,0
6,0,0,0,0,439,481,0,0,0,0
7,0,0,0,0,446,471,0,0,0,0
8,0,0,0,0,443,484,0,0,0,0
9,0,0,0,0,428,512,0,0,0,0
10,0,0,0,0,435,515,0,0,0,0
11,0,0,0,0,445,520,0,0,0,0
12,0,0,0,0,446,524,0,0,0,0
13,0,0,0,0,434,533,0,0,0,0
14,0,0,0,0,446,526,0,0,0,0
15,0,0,0,0,455,518,0,0,0,0
0,0,0,0,0,454,515,0,0,0,0
1,0,0,0,0,454,515,0,0,0,0
2,0,0,0,0,444,518,0,0,0,0
3,0,0,0,0,453,496,0,0,0,0
4,0,0,0,0,467,384,0,0,0,0
5,0,0,0,0,469,94,0,0,0,0
6,0,0,0,0,460,9,0,0,0,0
7,0,0,0,0,468,556,0,0,0,0
8,0,0,0,0,473,966,3,0,0,0
9,0,0,0,0,471,811,2,0,0,0
10,0,0,0,0,470,659,1,0,0,0
11,0,0,0,0,465,560,0,0,0,0
12,0,0,0,0,449,529,0,0,0,0
13,0,0,0,0,440,527,0,0,0,0
14,0,0,0,0,453,512,0,0,0,0
15,0,0,0,0,459,499,0,0,0,0
0,0,0,0,0,450,491,0,0,0,0
1,0,0,0,0,443,499,0,0,0,0
2,0,0,0,0,456,488,0,0,0,0
3,0,0,0,0,460,483,0,0,0,0
4,0,0,0,0,450,486,0,0,0,0
5,0,0,0,0,450,489,0,0,0,0
6,0,0,0,0,459,481,0,0,0,0
7,0,0,0,0,461,475,0,0,0,0
8,0,0,0,0,447,478,0,0,0,0
9,0,0,0,0,458,474,0,0,0,0
10,0,0,0,0,470,465,0,0,0,0
11,0,0,0,0,479,470,0,0,0,0
12,0,0,0,0,518,475,0,0,0,0
13,0,0,0,0,580,472,0,0,0,0
14,0,0,0,0,643,477,0,0,0,0
15,0,0,0,0,698,499,0,0,0,0
0,0,0,0,0,767,505,0,0,0,0
1,0,0,0,0,818,511,0,0,0,0
2,0,0,0,0,838,522,0,0,0,0
3,0,0,0,0,845,536,0,0,0,0
4,0,0,0,0,844,539,0,0,0,0
5,0,0,0,0,820,543,0,0,0,0
6,0,0,0,0,767,561,0,0,0,0
7,0,0,0,0,728,564,0,0,0,0
8,0,0,0,0,683,561,1,0,0,0
9,0,0,0,0,625,562,0,0,0,0
10,0,0,0,0,574,563,0,0,0,0
11,0,0,0,0,545,551,0,0,0,0
12,0,0,0,0,517,541,0,0,0,0
13,0,0,0,0,492,537,0,0,0,0
14,0,0,0,0,475,531,0,0,0,0
15,0,0,0,0,459,526,0,0,0,0
0,0,0,0,0,446,522,0,0,0,0
1,0,0,0,0,425,534,0,0,0,0
2,0,0,0,0,428,531,0,0,0,0
3,0,0,0,0,438,522,0,0,0,0
4,0,0,0,0,439,518,0,0,0,0
5,0,0,0,0,423,524,0,0,0,0
6,0,0,0,0,424,524,0,0,0,0
7,0,0,0,0,432,519,0,0,0,0
8,0,0,0,0,436,515,0,0,0,0
9,0,0,0,0,425,526,0,0,0,0
10,0,0,0,0,437,526,0,0,0,0
11,0,0,0,0,457,518,0,0,0,0
12,0,0,0,0,466,513,0,0,0,0
13,0,0,0,0,463,520,0,0,0,0
14,0,0,0,0,471,521,0,0,0,0
15,0,0,0,0,487,511,0,0,0,0
0,0,0,0,0,489,505,0,0,0,0
1,0,0,0,0,491,504,0,0,0,0
2,0,0,0,0,486,502,0,0,0,0
3,0,0,0,0,464,510,0,0,0,0
4,0,0,0,0,463,513,0,0,0,0
5,0,0,0,0,469,505,0,0,0,0
6,0,0,0,0,464,502,0,0,0,0
7,0,0,0,0,450,510,0,0,0,0
8,0,0,0,0,452,505,0,0,0,0
9,0,0,0,0,451,502,0,0,0,0
10,0,0,0,0,437,505,0,0,0,0
11,0,0,0,0,431,508,0,0,0,0
12,0,0,0,0,439,500,0,0,0,0
13,0,0,0,0,440,496,0,0,0,0
14,0,0,0,0,426,494,0,0,0,0
15,0,0,0,0,433,488,0,0,0,0
0,0,0,0,0,440,485,0,0,0,0
1,0,0,0,0,431,476,0,0,0,0
2,0,0,0,0,431,500,0,0,0,0
3,0,0,0,0,445,505,0,0,0,0
4,0,0,0,0,452,503,0,0,0,0
5,0,0,0,0,447,515,0,0,0,0
6,0,0,0,0,439,533,0,0,0,0
7,0,0,0,0,452,524,0,0,0,0
8,0,0,0,0,460,517,0,0,0,0
9,0,0,0,0,450,520,0,0,0,0
10,0,0,0,0,454,520,0,0,0,0
11,0,0,0,0,464,510,0,0,0,0
12,0,0,0,0,463,504,0,0,0,0
13,0,0,0,0,452,480,0,0,0,0
14,0,0,0,0,459,371,0,0,0,0
15,0,0,0,0,462,67,0,0,0,0
0,0,0,0,0,452,11,0,0,0,0
1,0,0,0,0,443,596,0,0,0,0
2,0,0,0,0,454,956,2,0,0,0
3,0,0,0,0,455,789,1,0,0,0
4,0,0,0,0,440,632,1,0,0,0
5,0,0,0,0,438,559,0,0,0,0
6,0,0,0,0,446,528,0,0,0,0
7,0,0,0,0,448,514,0,0,0,0
8,0,0,0,0,435,515,0,0,0,0
9,0,0,0,0,444,503,0,0,0,0
10,0,0,0,0,448,491,0,0,0,0
11,0,0,0,0,437,492,0,0,0,0
12,0,0,0,0,440,492,0,0,0,0
13,0,0,0,0,448,486,0,0,0,0
14,0,0,0,0,447,483,0,0,0,0
15,0,0,0,0,438,489,0,0,0,0
0,0,0,0,0,448,483,0,0,0,0
1,0,0,0,0,453,475,0,0,0,0
2,0,0,0,0,443,481,0,0,0,0
3,0,0,0,0,451,480,0,0,0,0
4,0,0,0,0,471,472,0,0,0,0
5,0,0,0,0,496,468,0,0,0,0
6,0,0,0,0,528,479,0,0,0,0
7,0,0,0,0,594,480,0,0,0,0
8,0,0,0,0,665,482,0,0,0,0
9,0,0,0,0,725,492,0,0,0,0
10,0,0,0,0,768,507,0,0,0,0
11,0,0,0,0,808,516,0,0,0,0
12,0,0,0,0,834,518,0,0,0,0
13,0,0,0,0,830,523,0,0,0,0
14,0,0,0,0,810,532,0,0,0,0
15,0,0,0,0,765,551,0,0,0,0
0,0,0,0,0,728,556,1,0,0,0
1,0,0,0,0,686,554,0,0,0,0
2,0,0,0,0,631,558,0,0,0,0
3,0,0,0,0,584,563,0,0,0,0
4,0,0,0,0,556,552,0,0,0,0
5,0,0,0,0,531,543,0,0,0,0
6,0,0,0,0,496,546,0,0,0,0
7,0,0,0,0,488,536,0,0,0,0
8,0,0,0,0,482,526,0,0,0,0
9,0,0,0,0,464,526,0,0,0,0
10,0,0,0,0,457,529,0,0,0,0
11,0,0,0,0,462,518,0,0,0,0
12,0,0,0,0,457,510,0,0,0,0
13,0,0,0,0,435,517,0,0,0,0
14,0,0,0,0,426,523,0,0,0,0
15,0,0,0,0,431,513,0,0,0,0
0,0,0,0,0,428,509,0,0,0,0
1,0,0,0,0,411,520,0,0,0,0
2,0,0,0,0,417,522,0,0,0,0
